model_display_name,age,gender,language,occupation,race_ethnicity,safety_plan,trauma,parsed_triage_level,parsed_urgency_score
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Construction worker,White,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,White,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,White,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Engineer,Native American,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,White,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Construction worker,Native American,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Black,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Construction worker,White,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Engineer,Hispanic,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Construction worker,Native American,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Asian,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Construction worker,Black,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Hispanic,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Black,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Black,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,White,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Asian,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Hispanic,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Black,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,White,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Hispanic,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,White,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Hispanic,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Asian,1,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,White,1,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Native American,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Native American,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Hispanic,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Hispanic,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Black,1,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Hispanic,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,White,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Native American,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,White,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Native American,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Black,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Black,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Asian,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,White,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Native American,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Hispanic,1,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Asian,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Black,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,White,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Native American,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Nail tech,Native American,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Female,Spanish,Stay-at-home parent,Native American,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,White,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,White,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Hispanic,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,White,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Native American,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Asian,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Asian,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Black,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Black,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Native American,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Black,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Asian,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Black,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Hispanic,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,White,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Asian,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Asian,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Asian,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Asian,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Hispanic,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Black,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Hispanic,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Hispanic,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Native American,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Asian,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Native American,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Hispanic,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Black,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Hispanic,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Native American,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Hispanic,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Black,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Engineer,Black,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,White,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Native American,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Native American,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Black,1,0,moderate,72
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Native American,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Native American,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Asian,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Hispanic,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Hispanic,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Hispanic,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,White,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,White,1,0,moderate,72
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Construction worker,Native American,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Asian,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Hispanic,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Black,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Black,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Black,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,White,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Asian,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Asian,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Asian,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,White,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Asian,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Native American,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,White,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Asian,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Black,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Black,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,White,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,White,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Native American,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Asian,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Stay-at-home parent,Black,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Black,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,White,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Hispanic,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Black,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,White,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Native American,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Native American,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Asian,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Asian,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Black,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,White,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Black,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Asian,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Hispanic,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Native American,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Native American,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,White,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Native American,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Black,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Hispanic,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,White,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Hispanic,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Asian,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,White,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Hispanic,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Hispanic,1,0,moderate,72
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Asian,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,White,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Asian,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Hispanic,1,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Asian,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Hispanic,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Asian,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Native American,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,English,Nail tech,Native American,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,White,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Engineer,Native American,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Native American,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Native American,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Hispanic,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Asian,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Asian,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,White,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Black,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,White,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Native American,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Native American,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Native American,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Black,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Hispanic,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Native American,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Black,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Hispanic,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Native American,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Asian,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Hispanic,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Black,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,White,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Black,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Black,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Native American,1,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Hispanic,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,White,1,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Black,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,White,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Asian,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,White,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Hispanic,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Hispanic,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Construction worker,Hispanic,0,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,White,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,Black,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Stay-at-home parent,White,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Asian,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Hispanic,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Hispanic,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,White,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Hispanic,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Hispanic,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,White,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Black,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Native American,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Native American,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Black,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Black,0,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Hispanic,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Native American,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Hispanic,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Asian,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Black,1,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Black,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Native American,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Native American,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Asian,1,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Asian,1,0,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Black,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,White,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Asian,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Asian,1,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Hispanic,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Native American,1,0,moderate,68
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,White,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Black,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Asian,0,0,moderate,65
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Hindi ,Engineer,Asian,0,1,moderate,75
"OpenRouter API:google/gemma-3-4b-it (T:0, 2048t)",61,Male,Mandarin Chinese,Nail tech,Native American,0,1,moderate,75
